"Partition" "Activity_Names" "Subject" "Measurement_Type" "Measurement_Value"
"6504" "train" "SITTING" 5 "tGravityAcc_average_std_X" -0.983137541590909
"6505" "train" "SITTING" 6 "tGravityAcc_average_std_X" -0.988872369272727
"6506" "train" "SITTING" 7 "tGravityAcc_average_std_X" -0.957082433333333
"6507" "train" "SITTING" 8 "tGravityAcc_average_std_X" -0.966757967173913
"6508" "train" "SITTING" 11 "tGravityAcc_average_std_X" -0.988069341132075
"6509" "train" "SITTING" 14 "tGravityAcc_average_std_X" -0.976280399444444
"6510" "train" "SITTING" 15 "tGravityAcc_average_std_X" -0.982620883728814
"6511" "train" "SITTING" 16 "tGravityAcc_average_std_X" -0.980158243333333
"6512" "train" "SITTING" 17 "tGravityAcc_average_std_X" -0.99019661703125
"6513" "train" "SITTING" 19 "tGravityAcc_average_std_X" -0.969355010136986
"6514" "train" "SITTING" 21 "tGravityAcc_average_std_X" -0.992936404470588
"6515" "train" "SITTING" 22 "tGravityAcc_average_std_X" -0.972009988709677
"6516" "train" "SITTING" 23 "tGravityAcc_average_std_X" -0.984536722205882
"6517" "train" "SITTING" 25 "tGravityAcc_average_std_X" -0.988879980615385
"6518" "train" "SITTING" 26 "tGravityAcc_average_std_X" -0.965082925641026
"6519" "train" "SITTING" 27 "tGravityAcc_average_std_X" -0.982445738
"6520" "train" "SITTING" 28 "tGravityAcc_average_std_X" -0.989132499583333
"6521" "train" "SITTING" 29 "tGravityAcc_average_std_X" -0.984679151833333
"6522" "train" "SITTING" 30 "tGravityAcc_average_std_X" -0.978364712258065
"6523" "train" "STANDING" 1 "tGravityAcc_average_std_X" -0.99376298509434
"6524" "train" "STANDING" 3 "tGravityAcc_average_std_X" -0.982020428032787
"6525" "train" "STANDING" 5 "tGravityAcc_average_std_X" -0.974088206071429
"6526" "train" "STANDING" 6 "tGravityAcc_average_std_X" -0.985583066842105
"6527" "train" "STANDING" 7 "tGravityAcc_average_std_X" -0.987917503962264
"6528" "train" "STANDING" 8 "tGravityAcc_average_std_X" -0.987690217222222
"6529" "train" "STANDING" 11 "tGravityAcc_average_std_X" -0.994529398085106
"6530" "train" "STANDING" 14 "tGravityAcc_average_std_X" -0.972005366333333
"6531" "train" "STANDING" 15 "tGravityAcc_average_std_X" -0.988432084716981
"6532" "train" "STANDING" 16 "tGravityAcc_average_std_X" -0.985359689871795
"6533" "train" "STANDING" 17 "tGravityAcc_average_std_X" -0.985751365769231
"6534" "train" "STANDING" 19 "tGravityAcc_average_std_X" -0.992411542465753
"6535" "train" "STANDING" 21 "tGravityAcc_average_std_X" -0.982906668876405
"6536" "train" "STANDING" 22 "tGravityAcc_average_std_X" -0.992827298253968
"6537" "train" "STANDING" 23 "tGravityAcc_average_std_X" -0.984610385
"6538" "train" "STANDING" 25 "tGravityAcc_average_std_X" -0.993148267702703
"6539" "train" "STANDING" 26 "tGravityAcc_average_std_X" -0.992678782162162
"6540" "train" "STANDING" 27 "tGravityAcc_average_std_X" -0.994012162875
"6541" "train" "STANDING" 28 "tGravityAcc_average_std_X" -0.990059426582279
"6542" "train" "STANDING" 29 "tGravityAcc_average_std_X" -0.996764227384615
"6543" "train" "STANDING" 30 "tGravityAcc_average_std_X" -0.996420919152542
"6544" "train" "WALKING" 1 "tGravityAcc_average_std_X" -0.976609642526316
"6545" "train" "WALKING" 3 "tGravityAcc_average_std_X" -0.97777159137931
"6546" "train" "WALKING" 5 "tGravityAcc_average_std_X" -0.979348381428571
"6547" "train" "WALKING" 6 "tGravityAcc_average_std_X" -0.977779896491228
"6548" "train" "WALKING" 7 "tGravityAcc_average_std_X" -0.979851271403509
"6549" "train" "WALKING" 8 "tGravityAcc_average_std_X" -0.974752050208333
"6550" "train" "WALKING" 11 "tGravityAcc_average_std_X" -0.98110101440678
"6551" "train" "WALKING" 14 "tGravityAcc_average_std_X" -0.974816884237288
"6552" "train" "WALKING" 15 "tGravityAcc_average_std_X" -0.978397287962963
"6553" "train" "WALKING" 16 "tGravityAcc_average_std_X" -0.982469595490196
"6554" "train" "WALKING" 17 "tGravityAcc_average_std_X" -0.980983351639344
"6555" "train" "WALKING" 19 "tGravityAcc_average_std_X" -0.9698614625
"6556" "train" "WALKING" 21 "tGravityAcc_average_std_X" -0.969576355384615
"6557" "train" "WALKING" 22 "tGravityAcc_average_std_X" -0.969643448043478
"6558" "train" "WALKING" 23 "tGravityAcc_average_std_X" -0.977230903898305
"6559" "train" "WALKING" 25 "tGravityAcc_average_std_X" -0.979499263243243
"6560" "train" "WALKING" 26 "tGravityAcc_average_std_X" -0.980055651016949
"6561" "train" "WALKING" 27 "tGravityAcc_average_std_X" -0.979866136842105
"6562" "train" "WALKING" 28 "tGravityAcc_average_std_X" -0.976693902592593
"6563" "train" "WALKING" 29 "tGravityAcc_average_std_X" -0.978253538867925
"6564" "train" "WALKING" 30 "tGravityAcc_average_std_X" -0.979752466923077
"6565" "train" "WALKING_DOWNSTAIRS" 1 "tGravityAcc_average_std_X" -0.950559811632653
"6566" "train" "WALKING_DOWNSTAIRS" 3 "tGravityAcc_average_std_X" -0.950061129591837
"6567" "train" "WALKING_DOWNSTAIRS" 5 "tGravityAcc_average_std_X" -0.950490938510638
"6568" "train" "WALKING_DOWNSTAIRS" 6 "tGravityAcc_average_std_X" -0.9544062675
"6569" "train" "WALKING_DOWNSTAIRS" 7 "tGravityAcc_average_std_X" -0.964875962978723
"6570" "train" "WALKING_DOWNSTAIRS" 8 "tGravityAcc_average_std_X" -0.945766561578947
"6571" "train" "WALKING_DOWNSTAIRS" 11 "tGravityAcc_average_std_X" -0.954497498695652
"6572" "train" "WALKING_DOWNSTAIRS" 14 "tGravityAcc_average_std_X" -0.919098794
"6573" "train" "WALKING_DOWNSTAIRS" 15 "tGravityAcc_average_std_X" -0.942806478333333
"6574" "train" "WALKING_DOWNSTAIRS" 16 "tGravityAcc_average_std_X" -0.957785118085106
"6575" "train" "WALKING_DOWNSTAIRS" 17 "tGravityAcc_average_std_X" -0.950026242173913
"6576" "train" "WALKING_DOWNSTAIRS" 19 "tGravityAcc_average_std_X" -0.899726139487179
"6577" "train" "WALKING_DOWNSTAIRS" 21 "tGravityAcc_average_std_X" -0.940194827777778
"6578" "train" "WALKING_DOWNSTAIRS" 22 "tGravityAcc_average_std_X" -0.941242334722222
"6579" "train" "WALKING_DOWNSTAIRS" 23 "tGravityAcc_average_std_X" -0.950790837407407
"6580" "train" "WALKING_DOWNSTAIRS" 25 "tGravityAcc_average_std_X" -0.964470066724138
"6581" "train" "WALKING_DOWNSTAIRS" 26 "tGravityAcc_average_std_X" -0.9627219918
"6582" "train" "WALKING_DOWNSTAIRS" 27 "tGravityAcc_average_std_X" -0.946975165
"6583" "train" "WALKING_DOWNSTAIRS" 28 "tGravityAcc_average_std_X" -0.956921542391304
"6584" "train" "WALKING_DOWNSTAIRS" 29 "tGravityAcc_average_std_X" -0.9417361925
"6585" "train" "WALKING_DOWNSTAIRS" 30 "tGravityAcc_average_std_X" -0.958890388709677
"6586" "train" "WALKING_UPSTAIRS" 1 "tGravityAcc_average_std_X" -0.956367027924528
"6587" "train" "WALKING_UPSTAIRS" 3 "tGravityAcc_average_std_X" -0.944040819322034
"6588" "train" "WALKING_UPSTAIRS" 5 "tGravityAcc_average_std_X" -0.95357996893617
"6589" "train" "WALKING_UPSTAIRS" 6 "tGravityAcc_average_std_X" -0.959399425098039
"6590" "train" "WALKING_UPSTAIRS" 7 "tGravityAcc_average_std_X" -0.932823053333333
"6591" "train" "WALKING_UPSTAIRS" 8 "tGravityAcc_average_std_X" -0.926673287804878
"6592" "train" "WALKING_UPSTAIRS" 11 "tGravityAcc_average_std_X" -0.953463105740741
"6593" "train" "WALKING_UPSTAIRS" 14 "tGravityAcc_average_std_X" -0.928523640925926
"6594" "train" "WALKING_UPSTAIRS" 15 "tGravityAcc_average_std_X" -0.952562395625
"6595" "train" "WALKING_UPSTAIRS" 16 "tGravityAcc_average_std_X" -0.948413552745098
"6596" "train" "WALKING_UPSTAIRS" 17 "tGravityAcc_average_std_X" -0.949460372291667
"6597" "train" "WALKING_UPSTAIRS" 19 "tGravityAcc_average_std_X" -0.916495992
"6598" "train" "WALKING_UPSTAIRS" 21 "tGravityAcc_average_std_X" -0.940911635531915
"6599" "train" "WALKING_UPSTAIRS" 22 "tGravityAcc_average_std_X" -0.94063384047619
"6600" "train" "WALKING_UPSTAIRS" 23 "tGravityAcc_average_std_X" -0.933344481568627
"6601" "train" "WALKING_UPSTAIRS" 25 "tGravityAcc_average_std_X" -0.950878450307692
"6602" "train" "WALKING_UPSTAIRS" 26 "tGravityAcc_average_std_X" -0.962011392181818
"6603" "train" "WALKING_UPSTAIRS" 27 "tGravityAcc_average_std_X" -0.956433874705882
"6604" "train" "WALKING_UPSTAIRS" 28 "tGravityAcc_average_std_X" -0.944697800196078
"6605" "train" "WALKING_UPSTAIRS" 29 "tGravityAcc_average_std_X" -0.954189013061225
"6606" "train" "WALKING_UPSTAIRS" 30 "tGravityAcc_average_std_X" -0.954033624307692
"6607" "test" "LAYING" 2 "tGravityAcc_average_std_X" -0.959014441458333
"6608" "test" "LAYING" 4 "tGravityAcc_average_std_X" -0.921199965925926
"6609" "test" "LAYING" 9 "tGravityAcc_average_std_X" -0.9218210626
"6610" "test" "LAYING" 10 "tGravityAcc_average_std_X" -0.954531941896552
"6611" "test" "LAYING" 12 "tGravityAcc_average_std_X" -0.936458309333333
"6612" "test" "LAYING" 13 "tGravityAcc_average_std_X" -0.957875244677419
"6613" "test" "LAYING" 18 "tGravityAcc_average_std_X" -0.982715987538462
"6614" "test" "LAYING" 20 "tGravityAcc_average_std_X" -0.928674215147059
"6615" "test" "LAYING" 24 "tGravityAcc_average_std_X" -0.960412164305556
"6616" "test" "SITTING" 2 "tGravityAcc_average_std_X" -0.979988760869565
"6617" "test" "SITTING" 4 "tGravityAcc_average_std_X" -0.9814052948
"6618" "test" "SITTING" 9 "tGravityAcc_average_std_X" -0.9552804062
"6619" "test" "SITTING" 10 "tGravityAcc_average_std_X" -0.973128354074074
"6620" "test" "SITTING" 12 "tGravityAcc_average_std_X" -0.985203642352941
"6621" "test" "SITTING" 13 "tGravityAcc_average_std_X" -0.981379112653061
"6622" "test" "SITTING" 18 "tGravityAcc_average_std_X" -0.994043771403509
"6623" "test" "SITTING" 20 "tGravityAcc_average_std_X" -0.985829034393939
"6624" "test" "SITTING" 24 "tGravityAcc_average_std_X" -0.989660149852941
"6625" "test" "STANDING" 2 "tGravityAcc_average_std_X" -0.986685818703704
"6626" "test" "STANDING" 4 "tGravityAcc_average_std_X" -0.972908355892857
"6627" "test" "STANDING" 9 "tGravityAcc_average_std_X" -0.989103160444444
"6628" "test" "STANDING" 10 "tGravityAcc_average_std_X" -0.991259485
"6629" "test" "STANDING" 12 "tGravityAcc_average_std_X" -0.985314210491803
"6630" "test" "STANDING" 13 "tGravityAcc_average_std_X" -0.992232401754386
"6631" "test" "STANDING" 18 "tGravityAcc_average_std_X" -0.994270075205479
"6632" "test" "STANDING" 20 "tGravityAcc_average_std_X" -0.981916942054795
"6633" "test" "STANDING" 24 "tGravityAcc_average_std_X" -0.992197591884058
"6634" "test" "WALKING" 2 "tGravityAcc_average_std_X" -0.972693201355932
"6635" "test" "WALKING" 4 "tGravityAcc_average_std_X" -0.983826494833333
"6636" "test" "WALKING" 9 "tGravityAcc_average_std_X" -0.980971973653846
"6637" "test" "WALKING" 10 "tGravityAcc_average_std_X" -0.974435158113208
"6638" "test" "WALKING" 12 "tGravityAcc_average_std_X" -0.97911312
"6639" "test" "WALKING" 13 "tGravityAcc_average_std_X" -0.97254492245614
"6640" "test" "WALKING" 18 "tGravityAcc_average_std_X" -0.983010882678571
"6641" "test" "WALKING" 20 "tGravityAcc_average_std_X" -0.970327266470588
"6642" "test" "WALKING" 24 "tGravityAcc_average_std_X" -0.983132400344828
"6643" "test" "WALKING_DOWNSTAIRS" 2 "tGravityAcc_average_std_X" -0.940361759574468
"6644" "test" "WALKING_DOWNSTAIRS" 4 "tGravityAcc_average_std_X" -0.955258881333333
"6645" "test" "WALKING_DOWNSTAIRS" 9 "tGravityAcc_average_std_X" -0.952141220714286
"6646" "test" "WALKING_DOWNSTAIRS" 10 "tGravityAcc_average_std_X" -0.939267613157895
"6647" "test" "WALKING_DOWNSTAIRS" 12 "tGravityAcc_average_std_X" -0.959504017391304
"6648" "test" "WALKING_DOWNSTAIRS" 13 "tGravityAcc_average_std_X" -0.952643084042553
"6649" "test" "WALKING_DOWNSTAIRS" 18 "tGravityAcc_average_std_X" -0.960404874545455
"6650" "test" "WALKING_DOWNSTAIRS" 20 "tGravityAcc_average_std_X" -0.940458075111111
"6651" "test" "WALKING_DOWNSTAIRS" 24 "tGravityAcc_average_std_X" -0.961845327454545
"6652" "test" "WALKING_UPSTAIRS" 2 "tGravityAcc_average_std_X" -0.934407739791667
"6653" "test" "WALKING_UPSTAIRS" 4 "tGravityAcc_average_std_X" -0.958495235576923
"6654" "test" "WALKING_UPSTAIRS" 9 "tGravityAcc_average_std_X" -0.954383557142857
"6655" "test" "WALKING_UPSTAIRS" 10 "tGravityAcc_average_std_X" -0.959216072340425
"6656" "test" "WALKING_UPSTAIRS" 12 "tGravityAcc_average_std_X" -0.960246289807692
"6657" "test" "WALKING_UPSTAIRS" 13 "tGravityAcc_average_std_X" -0.946441502363636
"6658" "test" "WALKING_UPSTAIRS" 18 "tGravityAcc_average_std_X" -0.961738807068966
"6659" "test" "WALKING_UPSTAIRS" 20 "tGravityAcc_average_std_X" -0.931405014313725
"6660" "test" "WALKING_UPSTAIRS" 24 "tGravityAcc_average_std_X" -0.962190567457627
"6661" "train" "LAYING" 1 "tGravityAcc_average_std_Y" -0.90772000676
"6662" "train" "LAYING" 3 "tGravityAcc_average_std_Y" -0.981202749677419
"6663" "train" "LAYING" 5 "tGravityAcc_average_std_Y" -0.985964053846154
"6664" "train" "LAYING" 6 "tGravityAcc_average_std_Y" -0.959161956491228
"6665" "train" "LAYING" 7 "tGravityAcc_average_std_Y" -0.955543549230769
"6666" "train" "LAYING" 8 "tGravityAcc_average_std_Y" -0.957990036481482
"6667" "train" "LAYING" 11 "tGravityAcc_average_std_Y" -0.990765579649123
"6668" "train" "LAYING" 14 "tGravityAcc_average_std_Y" -0.94877486372549
"6669" "train" "LAYING" 15 "tGravityAcc_average_std_Y" -0.986036192361111
"6670" "train" "LAYING" 16 "tGravityAcc_average_std_Y" -0.966087103857143
"6671" "train" "LAYING" 17 "tGravityAcc_average_std_Y" -0.961466681267606
"6672" "train" "LAYING" 19 "tGravityAcc_average_std_Y" -0.986993149638554
"6673" "train" "LAYING" 21 "tGravityAcc_average_std_Y" -0.983732936111111
"6674" "train" "LAYING" 22 "tGravityAcc_average_std_Y" -0.958826938556944
"6675" "train" "LAYING" 23 "tGravityAcc_average_std_Y" -0.982794562916667
"6676" "train" "LAYING" 25 "tGravityAcc_average_std_Y" -0.643578361424658
"6677" "train" "LAYING" 26 "tGravityAcc_average_std_Y" -0.987887995263158
"6678" "train" "LAYING" 27 "tGravityAcc_average_std_Y" -0.993701742972973
"6679" "train" "LAYING" 28 "tGravityAcc_average_std_Y" -0.9697590285
"6680" "train" "LAYING" 29 "tGravityAcc_average_std_Y" -0.99424764884058
"6681" "train" "LAYING" 30 "tGravityAcc_average_std_Y" -0.988930714857143
"6682" "train" "SITTING" 1 "tGravityAcc_average_std_Y" -0.935517055957447
"6683" "train" "SITTING" 3 "tGravityAcc_average_std_Y" -0.903923008269231
"6684" "train" "SITTING" 5 "tGravityAcc_average_std_Y" -0.939942979795454
"6685" "train" "SITTING" 6 "tGravityAcc_average_std_Y" -0.960875994727273
"6686" "train" "SITTING" 7 "tGravityAcc_average_std_Y" -0.945436264583333
"6687" "train" "SITTING" 8 "tGravityAcc_average_std_Y" -0.937462301369565
"6688" "train" "SITTING" 11 "tGravityAcc_average_std_Y" -0.949792572075472
"6689" "train" "SITTING" 14 "tGravityAcc_average_std_Y" -0.95032266362963
"6690" "train" "SITTING" 15 "tGravityAcc_average_std_Y" -0.943561411694915
"6691" "train" "SITTING" 16 "tGravityAcc_average_std_Y" -0.968023206956522
"6692" "train" "SITTING" 17 "tGravityAcc_average_std_Y" -0.9667201059375
"6693" "train" "SITTING" 19 "tGravityAcc_average_std_Y" -0.96996981369863
"6694" "train" "SITTING" 21 "tGravityAcc_average_std_Y" -0.979355363176471
"6695" "train" "SITTING" 22 "tGravityAcc_average_std_Y" -0.954225015274194
"6696" "train" "SITTING" 23 "tGravityAcc_average_std_Y" -0.960917426323529
"6697" "train" "SITTING" 25 "tGravityAcc_average_std_Y" -0.963415016923077
"6698" "train" "SITTING" 26 "tGravityAcc_average_std_Y" -0.949286700807692
"6699" "train" "SITTING" 27 "tGravityAcc_average_std_Y" -0.982553336571429
"6700" "train" "SITTING" 28 "tGravityAcc_average_std_Y" -0.971766352361111
"6701" "train" "SITTING" 29 "tGravityAcc_average_std_Y" -0.973604289833333
"6702" "train" "SITTING" 30 "tGravityAcc_average_std_Y" -0.959361306774194
"6703" "train" "STANDING" 1 "tGravityAcc_average_std_Y" -0.981225957924528
"6704" "train" "STANDING" 3 "tGravityAcc_average_std_Y" -0.957425321803279
"6705" "train" "STANDING" 5 "tGravityAcc_average_std_Y" -0.931973943392857
"6706" "train" "STANDING" 6 "tGravityAcc_average_std_Y" -0.96844910122807
"6707" "train" "STANDING" 7 "tGravityAcc_average_std_Y" -0.966162998679245
"6708" "train" "STANDING" 8 "tGravityAcc_average_std_Y" -0.958904114074074
"6709" "train" "STANDING" 11 "tGravityAcc_average_std_Y" -0.981047828723404
"6710" "train" "STANDING" 14 "tGravityAcc_average_std_Y" -0.965781048333333
"6711" "train" "STANDING" 15 "tGravityAcc_average_std_Y" -0.965687978301887
"6712" "train" "STANDING" 16 "tGravityAcc_average_std_Y" -0.980552435769231
"6713" "train" "STANDING" 17 "tGravityAcc_average_std_Y" -0.975810476025641
"6714" "train" "STANDING" 19 "tGravityAcc_average_std_Y" -0.971426607808219
"6715" "train" "STANDING" 21 "tGravityAcc_average_std_Y" -0.977681415955056
"6716" "train" "STANDING" 22 "tGravityAcc_average_std_Y" -0.971080742857143
"6717" "train" "STANDING" 23 "tGravityAcc_average_std_Y" -0.984818648823529
"6718" "train" "STANDING" 25 "tGravityAcc_average_std_Y" -0.980642970675676
"6719" "train" "STANDING" 26 "tGravityAcc_average_std_Y" -0.966986433783784
"6720" "train" "STANDING" 27 "tGravityAcc_average_std_Y" -0.97964105225
"6721" "train" "STANDING" 28 "tGravityAcc_average_std_Y" -0.962801441898734
"6722" "train" "STANDING" 29 "tGravityAcc_average_std_Y" -0.985134032307692
"6723" "train" "STANDING" 30 "tGravityAcc_average_std_Y" -0.95814576338983
"6724" "train" "WALKING" 1 "tGravityAcc_average_std_Y" -0.971305961473684
"6725" "train" "WALKING" 3 "tGravityAcc_average_std_Y" -0.962355639482759
"6726" "train" "WALKING" 5 "tGravityAcc_average_std_Y" -0.961585474821429
"6727" "train" "WALKING" 6 "tGravityAcc_average_std_Y" -0.964248568070175
"6728" "train" "WALKING" 7 "tGravityAcc_average_std_Y" -0.969404155087719
"6729" "train" "WALKING" 8 "tGravityAcc_average_std_Y" -0.956781505625
"6730" "train" "WALKING" 11 "tGravityAcc_average_std_Y" -0.966240553559322
"6731" "train" "WALKING" 14 "tGravityAcc_average_std_Y" -0.954455935762712
"6732" "train" "WALKING" 15 "tGravityAcc_average_std_Y" -0.971056501481481
"6733" "train" "WALKING" 16 "tGravityAcc_average_std_Y" -0.973784841960784
"6734" "train" "WALKING" 17 "tGravityAcc_average_std_Y" -0.968613202622951
"6735" "train" "WALKING" 19 "tGravityAcc_average_std_Y" -0.958651200384615
"6736" "train" "WALKING" 21 "tGravityAcc_average_std_Y" -0.964144520576923
"6737" "train" "WALKING" 22 "tGravityAcc_average_std_Y" -0.963639340217391
"6738" "train" "WALKING" 23 "tGravityAcc_average_std_Y" -0.966550706949153
"6739" "train" "WALKING" 25 "tGravityAcc_average_std_Y" -0.965093441081081
"6740" "train" "WALKING" 26 "tGravityAcc_average_std_Y" -0.969040314237288
"6741" "train" "WALKING" 27 "tGravityAcc_average_std_Y" -0.973792999824561
"6742" "train" "WALKING" 28 "tGravityAcc_average_std_Y" -0.968780859814815
"6743" "train" "WALKING" 29 "tGravityAcc_average_std_Y" -0.975272848113208
"6744" "train" "WALKING" 30 "tGravityAcc_average_std_Y" -0.970176562153846
"6745" "train" "WALKING_DOWNSTAIRS" 1 "tGravityAcc_average_std_Y" -0.937018658979592
"6746" "train" "WALKING_DOWNSTAIRS" 3 "tGravityAcc_average_std_Y" -0.946094637755102
"6747" "train" "WALKING_DOWNSTAIRS" 5 "tGravityAcc_average_std_Y" -0.912363420851064
"6748" "train" "WALKING_DOWNSTAIRS" 6 "tGravityAcc_average_std_Y" -0.93357760125
"6749" "train" "WALKING_DOWNSTAIRS" 7 "tGravityAcc_average_std_Y" -0.952678693617021
"6750" "train" "WALKING_DOWNSTAIRS" 8 "tGravityAcc_average_std_Y" -0.941580934473684
"6751" "train" "WALKING_DOWNSTAIRS" 11 "tGravityAcc_average_std_Y" -0.926310469565217
"6752" "train" "WALKING_DOWNSTAIRS" 14 "tGravityAcc_average_std_Y" -0.920725940666667
"6753" "train" "WALKING_DOWNSTAIRS" 15 "tGravityAcc_average_std_Y" -0.925685893571429
"6754" "train" "WALKING_DOWNSTAIRS" 16 "tGravityAcc_average_std_Y" -0.955487793617021
"6755" "train" "WALKING_DOWNSTAIRS" 17 "tGravityAcc_average_std_Y" -0.946576675652174
"6756" "train" "WALKING_DOWNSTAIRS" 19 "tGravityAcc_average_std_Y" -0.917880864102564
"6757" "train" "WALKING_DOWNSTAIRS" 21 "tGravityAcc_average_std_Y" -0.940111830666667
"6758" "train" "WALKING_DOWNSTAIRS" 22 "tGravityAcc_average_std_Y" -0.945824352777778
"6759" "train" "WALKING_DOWNSTAIRS" 23 "tGravityAcc_average_std_Y" -0.93901254962963
"6760" "train" "WALKING_DOWNSTAIRS" 25 "tGravityAcc_average_std_Y" -0.937816011034483
"6761" "train" "WALKING_DOWNSTAIRS" 26 "tGravityAcc_average_std_Y" -0.9354258554
"6762" "train" "WALKING_DOWNSTAIRS" 27 "tGravityAcc_average_std_Y" -0.934963993181818
"6763" "train" "WALKING_DOWNSTAIRS" 28 "tGravityAcc_average_std_Y" -0.948404212173913
"6764" "train" "WALKING_DOWNSTAIRS" 29 "tGravityAcc_average_std_Y" -0.91390306375
"6765" "train" "WALKING_DOWNSTAIRS" 30 "tGravityAcc_average_std_Y" -0.918678752419355
"6766" "train" "WALKING_UPSTAIRS" 1 "tGravityAcc_average_std_Y" -0.952849233207547
"6767" "train" "WALKING_UPSTAIRS" 3 "tGravityAcc_average_std_Y" -0.909825953898305
"6768" "train" "WALKING_UPSTAIRS" 5 "tGravityAcc_average_std_Y" -0.900511719787234
"6769" "train" "WALKING_UPSTAIRS" 6 "tGravityAcc_average_std_Y" -0.912900683137255
"6770" "train" "WALKING_UPSTAIRS" 7 "tGravityAcc_average_std_Y" -0.939774255490196
"6771" "train" "WALKING_UPSTAIRS" 8 "tGravityAcc_average_std_Y" -0.931032068536585
"6772" "train" "WALKING_UPSTAIRS" 11 "tGravityAcc_average_std_Y" -0.924360832962963
"6773" "train" "WALKING_UPSTAIRS" 14 "tGravityAcc_average_std_Y" -0.907231431296296
"6774" "train" "WALKING_UPSTAIRS" 15 "tGravityAcc_average_std_Y" -0.927648821458333
"6775" "train" "WALKING_UPSTAIRS" 16 "tGravityAcc_average_std_Y" -0.933657461176471
"6776" "train" "WALKING_UPSTAIRS" 17 "tGravityAcc_average_std_Y" -0.91597346625
"6777" "train" "WALKING_UPSTAIRS" 19 "tGravityAcc_average_std_Y" -0.9010448505
"6778" "train" "WALKING_UPSTAIRS" 21 "tGravityAcc_average_std_Y" -0.941523624255319
"6779" "train" "WALKING_UPSTAIRS" 22 "tGravityAcc_average_std_Y" -0.941620221904762
"6780" "train" "WALKING_UPSTAIRS" 23 "tGravityAcc_average_std_Y" -0.910474557058824
"6781" "train" "WALKING_UPSTAIRS" 25 "tGravityAcc_average_std_Y" -0.931758272769231
"6782" "train" "WALKING_UPSTAIRS" 26 "tGravityAcc_average_std_Y" -0.937858157818182
"6783" "train" "WALKING_UPSTAIRS" 27 "tGravityAcc_average_std_Y" -0.947713378627451
"6784" "train" "WALKING_UPSTAIRS" 28 "tGravityAcc_average_std_Y" -0.927641087843137
"6785" "train" "WALKING_UPSTAIRS" 29 "tGravityAcc_average_std_Y" -0.923007798367347
"6786" "train" "WALKING_UPSTAIRS" 30 "tGravityAcc_average_std_Y" -0.914933936
"6787" "test" "LAYING" 2 "tGravityAcc_average_std_Y" -0.988211865208333
"6788" "test" "LAYING" 4 "tGravityAcc_average_std_Y" -0.969816635740741
"6789" "test" "LAYING" 9 "tGravityAcc_average_std_Y" -0.9699944882
"6790" "test" "LAYING" 10 "tGravityAcc_average_std_Y" -0.966701156034483
"6791" "test" "LAYING" 12 "tGravityAcc_average_std_Y" -0.974396492666667
"6792" "test" "LAYING" 13 "tGravityAcc_average_std_Y" -0.975948136290323
"6793" "test" "LAYING" 18 "tGravityAcc_average_std_Y" -0.994093522615385
"6794" "test" "LAYING" 20 "tGravityAcc_average_std_Y" -0.976018476911765
"6795" "test" "LAYING" 24 "tGravityAcc_average_std_Y" -0.993454358055556
"6796" "test" "SITTING" 2 "tGravityAcc_average_std_Y" -0.956750273043478
"6797" "test" "SITTING" 4 "tGravityAcc_average_std_Y" -0.93272710386
"6798" "test" "SITTING" 9 "tGravityAcc_average_std_Y" -0.94645197
"6799" "test" "SITTING" 10 "tGravityAcc_average_std_Y" -0.935690006481481
"6800" "test" "SITTING" 12 "tGravityAcc_average_std_Y" -0.963641979215686
"6801" "test" "SITTING" 13 "tGravityAcc_average_std_Y" -0.951353064693878
"6802" "test" "SITTING" 18 "tGravityAcc_average_std_Y" -0.984035479473684
"6803" "test" "SITTING" 20 "tGravityAcc_average_std_Y" -0.966983534242424
"6804" "test" "SITTING" 24 "tGravityAcc_average_std_Y" -0.971692544705882
"6805" "test" "STANDING" 2 "tGravityAcc_average_std_Y" -0.97419442037037
"6806" "test" "STANDING" 4 "tGravityAcc_average_std_Y" -0.917613464821429
"6807" "test" "STANDING" 9 "tGravityAcc_average_std_Y" -0.972573867555556
"6808" "test" "STANDING" 10 "tGravityAcc_average_std_Y" -0.975410724090909
"6809" "test" "STANDING" 12 "tGravityAcc_average_std_Y" -0.970482614590164
"6810" "test" "STANDING" 13 "tGravityAcc_average_std_Y" -0.974681225789474
"6811" "test" "STANDING" 18 "tGravityAcc_average_std_Y" -0.981335941917808
"6812" "test" "STANDING" 20 "tGravityAcc_average_std_Y" -0.957462721369863
"6813" "test" "STANDING" 24 "tGravityAcc_average_std_Y" -0.968155388695652
"6814" "test" "WALKING" 2 "tGravityAcc_average_std_Y" -0.972116879661017
"6815" "test" "WALKING" 4 "tGravityAcc_average_std_Y" -0.967963221
"6816" "test" "WALKING" 9 "tGravityAcc_average_std_Y" -0.971242423076923
"6817" "test" "WALKING" 10 "tGravityAcc_average_std_Y" -0.971114719811321
"6818" "test" "WALKING" 12 "tGravityAcc_average_std_Y" -0.9646191738
"6819" "test" "WALKING" 13 "tGravityAcc_average_std_Y" -0.960899845614035
"6820" "test" "WALKING" 18 "tGravityAcc_average_std_Y" -0.975311658928571
"6821" "test" "WALKING" 20 "tGravityAcc_average_std_Y" -0.962003383529412
"6822" "test" "WALKING" 24 "tGravityAcc_average_std_Y" -0.962578844310345
"6823" "test" "WALKING_DOWNSTAIRS" 2 "tGravityAcc_average_std_Y" -0.940068525531915
